#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SOD2	RPSA	4450194	4441585	9606.ENSP00000446252	9606.ENSP00000346067	0	0	0	0	0.201	0.302	0	0.126	0.470
FUBP1	SNRPA1	4443616	4434347	9606.ENSP00000359804	9606.ENSP00000254193	0	0	0	0	0.465	0	0	0.049	0.470
CD3D	CD96	4437689	4436536	9606.ENSP00000300692	9606.ENSP00000283285	0	0	0	0	0.283	0	0	0.289	0.469
DDX17	SNRPB2	4446598	4433966	9606.ENSP00000380033	9606.ENSP00000246071	0	0	0	0	0.086	0.263	0	0.275	0.469
RAN	ENO1	4450191	4433634	9606.ENSP00000446215	9606.ENSP00000234590	0	0	0	0	0.413	0	0	0.133	0.469
KDM5A	KMT2C	4446946	4435027	9606.ENSP00000382688	9606.ENSP00000262189	0	0	0	0.539	0.188	0.185	0	0.520	0.468
GGNBP2	CCNI	4451276	4433691	9606.ENSP00000478220	9606.ENSP00000237654	0	0	0	0	0	0	0	0.468	0.468
RAN	GDI2	4450191	4445338	9606.ENSP00000446215	9606.ENSP00000369538	0	0	0	0	0.155	0	0	0.394	0.467
CCT4	EIF1AX	4446274	4445241	9606.ENSP00000377958	9606.ENSP00000368927	0	0	0.221	0	0.254	0	0	0.157	0.467
EIF3I	ILF2	4444219	4442589	9606.ENSP00000362688	9606.ENSP00000355011	0	0	0	0	0.441	0	0	0.085	0.467
MRPL57	NDUFS6	4438628	4436114	9606.ENSP00000310726	9606.ENSP00000274137	0	0	0	0	0.467	0	0	0	0.467
RANBP2	LSM7	4436527	4434242	9606.ENSP00000283195	9606.ENSP00000252622	0	0	0	0	0.166	0.345	0	0.101	0.466
NDUFA13	ATP5E	4449261	4433873	9606.ENSP00000423673	9606.ENSP00000243997	0	0	0	0	0.348	0	0	0.214	0.466
DDX24	DDX3X	4451587	4446966	9606.ENSP00000481495	9606.ENSP00000382840	0	0	0.423	0.600	0.079	0.050	0	0.770	0.466
SPCS3	PHACTR2	4449402	4448859	9606.ENSP00000427463	9606.ENSP00000417038	0	0	0	0	0	0	0	0.465	0.465
RSL1D1	EIF4A3	4450638	4435883	9606.ENSP00000460871	9606.ENSP00000269349	0	0	0	0	0.363	0.169	0	0.069	0.464
RPSA	ATP5H	4441585	4437775	9606.ENSP00000346067	9606.ENSP00000301587	0	0	0	0	0.427	0	0	0.104	0.464
LAMP2	SOD1	4448485	4435927	9606.ENSP00000408411	9606.ENSP00000270142	0	0	0	0	0.062	0.358	0	0.182	0.464
APOBEC3C	ATP5H	4442655	4437775	9606.ENSP00000355340	9606.ENSP00000301587	0	0	0	0	0.426	0	0	0.104	0.464
SLK	HSPA4	4443382	4437917	9606.ENSP00000358770	9606.ENSP00000302961	0	0	0	0	0	0	0	0.464	0.464
LYN	DOCK8	4449476	4447871	9606.ENSP00000428924	9606.ENSP00000394888	0	0	0	0	0.130	0.346	0	0.131	0.463
DHX9	HNRNPH3	4442908	4435656	9606.ENSP00000356520	9606.ENSP00000265866	0	0	0	0	0.460	0	0	0.043	0.462
HSPA1A	ENO1	4444600	4433634	9606.ENSP00000364802	9606.ENSP00000234590	0	0	0	0	0.090	0.107	0	0.390	0.461
RGS1	GADD45B	4442888	4432865	9606.ENSP00000356429	9606.ENSP00000215631	0	0	0	0	0.088	0	0	0.433	0.461
RPN1	NHP2	4437255	4436148	9606.ENSP00000296255	9606.ENSP00000274606	0	0	0	0	0.131	0.405	0	0.042	0.461
CCT4	EIF4A3	4446274	4435883	9606.ENSP00000377958	9606.ENSP00000269349	0	0	0	0	0.439	0.053	0	0.065	0.460
LSM3	PSMA2	4437830	4433278	9606.ENSP00000302160	9606.ENSP00000223321	0	0	0	0	0.460	0	0	0	0.460
EIF3I	PSMD8	4444219	4432854	9606.ENSP00000362688	9606.ENSP00000215071	0	0	0	0	0.444	0	0	0.069	0.460
DDX17	SREK1	4446598	4440574	9606.ENSP00000380033	9606.ENSP00000334538	0	0	0	0	0.113	0.126	0	0.359	0.460
ANAPC11	NDUFS6	4441990	4436114	9606.ENSP00000349957	9606.ENSP00000274137	0	0	0	0	0.456	0	0	0.049	0.460
RAN	PSMB6	4450191	4435950	9606.ENSP00000446215	9606.ENSP00000270586	0	0	0	0	0.420	0	0	0.107	0.460
DDX24	NHP2	4451587	4436148	9606.ENSP00000481495	9606.ENSP00000274606	0	0	0	0	0.280	0.262	0	0.067	0.460
EIF3M	EIF4A3	4449770	4435883	9606.ENSP00000436049	9606.ENSP00000269349	0	0	0	0	0.298	0	0	0.261	0.460
RAN	ZNF207	4450191	4446301	9606.ENSP00000446215	9606.ENSP00000378165	0	0	0	0	0.172	0	0	0.375	0.460
SPCS3	YPEL5	4449402	4445229	9606.ENSP00000427463	9606.ENSP00000368835	0	0	0	0	0.098	0	0	0.426	0.460
DDX3X	C14orf166	4446966	4434928	9606.ENSP00000382840	9606.ENSP00000261700	0	0	0	0	0.112	0.185	0	0.313	0.459
EIF1AX	LSM7	4445241	4434242	9606.ENSP00000368927	9606.ENSP00000252622	0	0	0	0	0.460	0	0	0	0.459
PDCD4	VMP1	4436360	4435047	9606.ENSP00000280154	9606.ENSP00000262291	0	0	0	0	0	0	0	0.459	0.459
TUBA1B	ENO1	4440737	4433634	9606.ENSP00000336799	9606.ENSP00000234590	0	0	0	0	0.245	0	0	0.311	0.458
HIF1A	PRKDC	4449842	4438858	9606.ENSP00000437955	9606.ENSP00000313420	0	0	0	0	0	0.379	0	0.163	0.458
POLR2G	SETX	4437798	4433294	9606.ENSP00000301788	9606.ENSP00000224140	0	0	0	0	0.073	0.288	0	0.245	0.458
LITAF	EVL	4450618	4446090	9606.ENSP00000459533	9606.ENSP00000376652	0	0	0	0	0	0	0	0.458	0.458
ADAR	ILF2	4443107	4442589	9606.ENSP00000357459	9606.ENSP00000355011	0	0	0	0	0.143	0	0	0.393	0.458
PRPF39	SRSF6	4441785	4433875	9606.ENSP00000348010	9606.ENSP00000244020	0	0	0	0	0.176	0.268	0	0.174	0.458
LCP1	SMN1	4446831	4445441	9606.ENSP00000381581	9606.ENSP00000370083	0	0	0	0	0	0.185	0	0.361	0.457
NFE2L2	STAT3	4446632	4435468	9606.ENSP00000380252	9606.ENSP00000264657	0	0	0	0	0	0.102	0	0.421	0.457
APOBEC3C	RNF7	4442655	4436081	9606.ENSP00000355340	9606.ENSP00000273480	0	0	0	0	0.062	0	0	0.445	0.457
HIF1A	LAMP2	4449842	4448485	9606.ENSP00000437955	9606.ENSP00000408411	0	0	0	0	0.090	0.379	0	0.116	0.457
REEP5	RAB7A	4445244	4435545	9606.ENSP00000368959	9606.ENSP00000265062	0	0	0	0	0.064	0.269	0	0.269	0.456
TRA2B	RPSA	4448854	4441585	9606.ENSP00000416959	9606.ENSP00000346067	0	0	0	0	0.353	0.182	0	0.056	0.456
CCT4	TERF2IP	4446274	4437630	9606.ENSP00000377958	9606.ENSP00000300086	0	0	0	0	0.065	0	0	0.441	0.456
AP1G1	RAB8A	4446158	4437702	9606.ENSP00000377148	9606.ENSP00000300935	0	0	0	0	0.063	0	0	0.443	0.456
POLR2G	PSMA2	4437798	4433278	9606.ENSP00000301788	9606.ENSP00000223321	0	0	0	0	0.145	0	0	0.390	0.456
WDR43	ILF2	4447102	4442589	9606.ENSP00000384302	9606.ENSP00000355011	0	0	0	0	0.456	0	0	0	0.456
DPY30	POLR2G	4441561	4437798	9606.ENSP00000345837	9606.ENSP00000301788	0	0	0	0	0.456	0	0	0	0.456
SOD2	TSTD1	4450194	4447545	9606.ENSP00000446252	9606.ENSP00000388293	0	0	0	0	0.063	0	0	0.443	0.455
NFKBIZ	UQCRFS1	4439783	4438219	9606.ENSP00000325663	9606.ENSP00000306397	0	0	0	0	0.108	0	0	0.413	0.454
PDIA6	ENO1	4447225	4433634	9606.ENSP00000385385	9606.ENSP00000234590	0	0	0	0	0.197	0.050	0	0.341	0.454
EIF3I	EIF4A3	4444219	4435883	9606.ENSP00000362688	9606.ENSP00000269349	0	0	0	0	0.347	0.080	0	0.163	0.453
DNAJB11	DERL2	4448735	4432675	9606.ENSP00000414398	9606.ENSP00000158771	0	0	0	0	0.088	0	0	0.425	0.453
NHP2	EIF4A3	4436148	4435883	9606.ENSP00000274606	9606.ENSP00000269349	0	0	0	0	0.254	0.262	0	0.086	0.453
SREK1	FNBP4	4440574	4435312	9606.ENSP00000334538	9606.ENSP00000263773	0	0	0	0	0.453	0	0	0	0.453
SYNCRIP	TUBA1B	4443358	4440737	9606.ENSP00000358635	9606.ENSP00000336799	0	0	0	0	0.118	0	0	0.405	0.453
DHX9	RANBP2	4442908	4436527	9606.ENSP00000356520	9606.ENSP00000283195	0	0	0	0	0.113	0.326	0	0.157	0.453
BZW1	CCT4	4447843	4446274	9606.ENSP00000394316	9606.ENSP00000377958	0	0	0	0	0.447	0	0	0.052	0.453
RPN1	CCT7	4437255	4434598	9606.ENSP00000296255	9606.ENSP00000258091	0	0	0	0	0.139	0.372	0	0.068	0.452
ATP5C1	RPL8	4441891	4435108	9606.ENSP00000349142	9606.ENSP00000262584	0	0	0	0	0.371	0	0	0.164	0.451
EIF1AX	SNRPA1	4445241	4434347	9606.ENSP00000368927	9606.ENSP00000254193	0	0	0	0	0.115	0	0	0.405	0.451
ELOVL5	PTP4A1	4443635	4443595	9606.ENSP00000359956	9606.ENSP00000359685	0	0	0	0	0.066	0	0	0.436	0.450
SFPQ	HNRNPH3	4441968	4435656	9606.ENSP00000349748	9606.ENSP00000265866	0	0	0	0	0.372	0	0	0.157	0.449
HSPA4	RPL8	4437917	4435108	9606.ENSP00000302961	9606.ENSP00000262584	0.045	0	0	0	0.268	0.051	0	0.267	0.449
SFPQ	NR3C1	4441968	4433539	9606.ENSP00000349748	9606.ENSP00000231509	0	0	0	0	0	0.313	0	0.231	0.449
CD48	KLRB1	4451851	4433470	9606.ENSP00000484431	9606.ENSP00000229402	0	0	0	0	0.175	0	0	0.359	0.449
ISCA1	HSPA4	4444659	4437917	9606.ENSP00000365159	9606.ENSP00000302961	0.068	0	0	0	0.060	0.185	0	0.320	0.449
HIF1A	ENO1	4449842	4433634	9606.ENSP00000437955	9606.ENSP00000234590	0	0	0	0	0	0	0	0.448	0.448
HINT1	SOD1	4438030	4435927	9606.ENSP00000304229	9606.ENSP00000270142	0	0	0	0	0.425	0.061	0	0.058	0.448
EIF4E	LSM3	4449328	4437830	9606.ENSP00000425561	9606.ENSP00000302160	0	0	0	0	0.061	0.382	0	0.125	0.447
CD48	IRF8	4451851	4435834	9606.ENSP00000484431	9606.ENSP00000268638	0	0	0	0	0.407	0	0	0.105	0.447
POLR2G	UBE2B	4437798	4435585	9606.ENSP00000301788	9606.ENSP00000265339	0	0	0	0	0.062	0	0	0.435	0.447
EIF4A3	CCT7	4435883	4434598	9606.ENSP00000269349	9606.ENSP00000258091	0	0	0	0	0.398	0.053	0	0.107	0.447
THUMPD1	SYNCRIP	4445534	4443358	9606.ENSP00000370741	9606.ENSP00000358635	0	0	0	0	0.111	0.403	0	0	0.447
UBE2L3	UBE2B	4448147	4435585	9606.ENSP00000400906	9606.ENSP00000265339	0	0	0	0.818	0.061	0.379	0	0.514	0.446
GDI2	HSPA4	4445338	4437917	9606.ENSP00000369538	9606.ENSP00000302961	0	0	0	0	0.193	0.268	0	0.138	0.446
DDX17	FNBP4	4446598	4435312	9606.ENSP00000380033	9606.ENSP00000263773	0	0	0	0	0.170	0.359	0	0	0.445
KDM5A	UQCRFS1	4446946	4438219	9606.ENSP00000382688	9606.ENSP00000306397	0	0	0	0	0.355	0	0	0.176	0.445
DDX17	GLTSCR2	4446598	4433999	9606.ENSP00000380033	9606.ENSP00000246802	0	0	0	0	0.434	0.050	0	0.050	0.445
HSPA4	PDCD4	4437917	4436360	9606.ENSP00000302961	9606.ENSP00000280154	0	0	0	0	0.359	0	0	0.169	0.444
NDUFS6	PSMD8	4436114	4432854	9606.ENSP00000274137	9606.ENSP00000215071	0	0	0	0	0.109	0	0	0.401	0.444
DNAJC9	ASF1A	4444062	4433475	9606.ENSP00000362041	9606.ENSP00000229595	0	0	0	0	0.443	0	0	0.044	0.444
IST1	AP1G1	4449865	4446158	9606.ENSP00000438399	9606.ENSP00000377148	0	0	0	0	0.089	0.186	0	0.311	0.444
VAPA	SETX	4441538	4433294	9606.ENSP00000345656	9606.ENSP00000224140	0	0	0	0	0.049	0	0	0.440	0.444
UBE2I	SETX	4441792	4433294	9606.ENSP00000348056	9606.ENSP00000224140	0	0	0	0	0.050	0.376	0	0.137	0.444
IRF4	IRF8	4445477	4435834	9606.ENSP00000370343	9606.ENSP00000268638	0	0	0	0.886	0.153	0.299	0	0.879	0.442
SYNCRIP	SRSF6	4443358	4433875	9606.ENSP00000358635	9606.ENSP00000244020	0	0	0	0	0.287	0	0	0.248	0.442
DDX3X	RANBP2	4446966	4436527	9606.ENSP00000382840	9606.ENSP00000283195	0	0	0	0	0.110	0.260	0	0.220	0.442
SERP1	ITM2B	4449084	4445077	9606.ENSP00000420076	9606.ENSP00000367828	0	0	0	0	0	0	0	0.441	0.441
PRKDC	NR3C1	4438858	4433539	9606.ENSP00000313420	9606.ENSP00000231509	0	0	0	0	0	0.379	0	0.138	0.441
NDUFS6	LSM7	4436114	4434242	9606.ENSP00000274137	9606.ENSP00000252622	0	0	0	0	0.107	0	0	0.399	0.441
NCOA3	PRKDC	4443859	4438858	9606.ENSP00000361066	9606.ENSP00000313420	0	0	0	0	0.045	0	0	0.437	0.440
LCK	NR3C1	4440823	4433539	9606.ENSP00000337825	9606.ENSP00000231509	0	0	0	0	0	0.303	0	0.229	0.440
HIF1A	HSPA1A	4449842	4444600	9606.ENSP00000437955	9606.ENSP00000364802	0	0	0	0	0	0.262	0	0.272	0.440
BCAS4	VMP1	4442169	4435047	9606.ENSP00000351642	9606.ENSP00000262291	0	0	0	0	0	0	0	0.440	0.440
LIMD2	ASF1A	4434670	4433475	9606.ENSP00000259006	9606.ENSP00000229595	0	0	0	0	0.440	0	0	0	0.440
HIPK1	KMT2C	4443350	4435027	9606.ENSP00000358571	9606.ENSP00000262189	0	0	0	0	0.440	0	0	0	0.440
RPL10A	SYNCRIP	4444285	4443358	9606.ENSP00000363018	9606.ENSP00000358635	0	0	0	0	0.439	0	0	0	0.439
ILF2	ZCCHC11	4442589	4434530	9606.ENSP00000355011	9606.ENSP00000257177	0	0	0	0	0.063	0	0	0.425	0.438
TBCA	C14orf166	4438215	4434928	9606.ENSP00000306362	9606.ENSP00000261700	0	0	0	0	0.438	0	0	0	0.438
BTG2	GADD45B	4436873	4432865	9606.ENSP00000290551	9606.ENSP00000215631	0	0	0	0	0.108	0	0	0.395	0.438
ZNF207	FUBP1	4446301	4443616	9606.ENSP00000378165	9606.ENSP00000359804	0	0	0	0	0.297	0	0	0.232	0.437
SMN1	FUBP1	4445441	4443616	9606.ENSP00000370083	9606.ENSP00000359804	0	0	0	0	0	0.379	0	0.131	0.437
SMN1	DHX9	4445441	4442908	9606.ENSP00000370083	9606.ENSP00000356520	0	0	0	0	0.062	0.354	0	0.146	0.437
TMEM33	RPN1	4449217	4437255	9606.ENSP00000422473	9606.ENSP00000296255	0	0	0	0	0	0	0	0.436	0.436
TRA2B	SARNP	4448854	4440807	9606.ENSP00000416959	9606.ENSP00000337632	0	0	0	0	0.429	0	0	0.054	0.436
ADAR	STAT3	4443107	4435468	9606.ENSP00000357459	9606.ENSP00000264657	0	0	0	0	0.096	0	0	0.401	0.436
CSNK1A1	CPSF6	4449183	4435722	9606.ENSP00000421689	9606.ENSP00000266679	0	0	0	0	0.062	0.387	0	0.097	0.435
OPTN	RAB7A	4445111	4435545	9606.ENSP00000368022	9606.ENSP00000265062	0	0	0	0	0	0	0	0.435	0.435
SRP9	NHP2	4438111	4436148	9606.ENSP00000305230	9606.ENSP00000274606	0	0	0	0	0.158	0.357	0	0	0.435
RPL10A	FUBP1	4444285	4443616	9606.ENSP00000363018	9606.ENSP00000359804	0	0	0	0	0.425	0	0	0.059	0.435
KDM5A	EIF1AX	4446946	4445241	9606.ENSP00000382688	9606.ENSP00000368927	0	0	0	0	0.088	0	0	0.405	0.434
SAFB	FUBP1	4450849	4443616	9606.ENSP00000467423	9606.ENSP00000359804	0	0	0	0	0.434	0	0	0	0.434
EIF3I	PDCD4	4444219	4436360	9606.ENSP00000362688	9606.ENSP00000280154	0	0	0	0	0.065	0.413	0	0.052	0.434
SYNCRIP	CPSF6	4443358	4435722	9606.ENSP00000358635	9606.ENSP00000266679	0	0	0	0	0.359	0	0	0.153	0.434
SYNCRIP	U2AF1L4	4443358	4436995	9606.ENSP00000358635	9606.ENSP00000292879	0	0	0	0	0.081	0	0	0.409	0.434
IST1	ZNF207	4449865	4446301	9606.ENSP00000438399	9606.ENSP00000378165	0	0	0	0	0	0	0	0.433	0.433
AMD1	EIF4A3	4443213	4435883	9606.ENSP00000357880	9606.ENSP00000269349	0	0	0	0	0.061	0.165	0	0.336	0.433
VAPA	RAB7A	4441538	4435545	9606.ENSP00000345656	9606.ENSP00000265062	0	0	0	0	0.063	0	0	0.418	0.432
ADAR	UBE2I	4443107	4441792	9606.ENSP00000357459	9606.ENSP00000348056	0	0	0	0	0.062	0.379	0	0.104	0.432
TNFRSF1B	PTPN22	4444700	4442291	9606.ENSP00000365435	9606.ENSP00000352833	0	0	0	0	0.098	0	0	0.397	0.432
CD3D	KLRB1	4437689	4433470	9606.ENSP00000300692	9606.ENSP00000229402	0	0	0	0	0.308	0	0	0.213	0.432
TMEM33	VAPA	4449217	4441538	9606.ENSP00000422473	9606.ENSP00000345656	0	0	0	0	0	0.192	0	0.325	0.431
EIF4E	SYNCRIP	4449328	4443358	9606.ENSP00000425561	9606.ENSP00000358635	0	0	0	0	0.138	0	0	0.366	0.431
RAN	HNRNPH3	4450191	4435656	9606.ENSP00000446215	9606.ENSP00000265866	0	0	0	0	0.430	0	0	0	0.430
USP8	USP15	4446553	4436378	9606.ENSP00000379721	9606.ENSP00000280377	0	0	0	0.629	0.140	0.117	0	0.764	0.430
NDUFA3	COX6A1	4448964	4433467	9606.ENSP00000418438	9606.ENSP00000229379	0	0	0	0	0.124	0	0	0.376	0.430
LYN	EVL	4449476	4446090	9606.ENSP00000428924	9606.ENSP00000376652	0	0	0	0	0	0.378	0	0.120	0.430
ATP5G3	SOD1	4436602	4435927	9606.ENSP00000284727	9606.ENSP00000270142	0	0	0	0	0.284	0	0	0.237	0.430
RAN	SYNCRIP	4450191	4443358	9606.ENSP00000446215	9606.ENSP00000358635	0	0	0	0	0.420	0	0	0.055	0.429
SOD2	VAPA	4450194	4441538	9606.ENSP00000446252	9606.ENSP00000345656	0	0	0	0	0	0.411	0	0.070	0.429
MARCKS	SLC16A1	4451269	4449975	9606.ENSP00000478061	9606.ENSP00000441065	0	0	0	0	0	0	0	0.429	0.429
EIF3I	ENO1	4444219	4433634	9606.ENSP00000362688	9606.ENSP00000234590	0	0	0	0	0.313	0	0	0.201	0.428
UBE2J1	UBE2I	4450351	4441792	9606.ENSP00000451261	9606.ENSP00000348056	0	0	0	0	0	0	0	0.428	0.428
BCL11B	CD3D	4441965	4437689	9606.ENSP00000349723	9606.ENSP00000300692	0	0	0	0	0.264	0	0	0.253	0.427
EIF4A3	ENO1	4435883	4433634	9606.ENSP00000269349	9606.ENSP00000234590	0	0	0	0	0.181	0.185	0	0.210	0.427
HIF1A	SOD1	4449842	4435927	9606.ENSP00000437955	9606.ENSP00000270142	0	0	0	0	0	0	0	0.427	0.427
HIF1A	RHEB	4449842	4435025	9606.ENSP00000437955	9606.ENSP00000262187	0	0	0	0	0	0	0	0.427	0.427
UBE2I	SARNP	4441792	4440807	9606.ENSP00000348056	9606.ENSP00000337632	0	0	0	0	0.104	0.387	0	0	0.427
DDIT4	NR3C1	4438316	4433539	9606.ENSP00000307305	9606.ENSP00000231509	0	0	0	0	0	0	0	0.427	0.426
SOD2	NDUFA3	4450194	4448964	9606.ENSP00000446252	9606.ENSP00000418438	0	0	0	0	0	0	0	0.426	0.426
LAMP2	TOMM20	4448485	4442701	9606.ENSP00000408411	9606.ENSP00000355566	0	0	0	0	0	0	0	0.426	0.426
SVIP	UBXN4	4441592	4436038	9606.ENSP00000346130	9606.ENSP00000272638	0	0	0	0	0	0	0	0.426	0.426
BRD2	CRBN	4446390	4433551	9606.ENSP00000378704	9606.ENSP00000231948	0	0	0	0	0	0	0	0.427	0.426
UBE2L3	NR3C1	4448147	4433539	9606.ENSP00000400906	9606.ENSP00000231509	0	0	0	0	0	0.411	0	0.065	0.426
SFPQ	LSM3	4441968	4437830	9606.ENSP00000349748	9606.ENSP00000302160	0	0	0	0	0.426	0	0	0	0.426
HIF1A	FOSL2	4449842	4435485	9606.ENSP00000437955	9606.ENSP00000264716	0	0	0	0	0.060	0	0	0.415	0.426
TMF1	ADAR	4446829	4443107	9606.ENSP00000381567	9606.ENSP00000357459	0	0	0	0	0	0	0	0.427	0.426
SMEK1	KRTCAP2	4450330	4437174	9606.ENSP00000450864	9606.ENSP00000295682	0	0	0	0	0.066	0.411	0	0	0.426
TRA2B	PRPF39	4448854	4441785	9606.ENSP00000416959	9606.ENSP00000348010	0	0	0	0	0.137	0.268	0	0.164	0.426
BZW1	HSPA4	4447843	4437917	9606.ENSP00000394316	9606.ENSP00000302961	0	0	0	0	0.321	0	0	0.188	0.425
CD48	CD3D	4451851	4437689	9606.ENSP00000484431	9606.ENSP00000300692	0	0	0	0	0.303	0	0	0.209	0.425
DDX3X	EIF4A3	4446966	4435883	9606.ENSP00000382840	9606.ENSP00000269349	0	0	0.447	0.811	0.106	0.247	0	0.589	0.424
TRA2B	C14orf166	4448854	4434928	9606.ENSP00000416959	9606.ENSP00000261700	0	0	0	0	0.414	0	0	0.058	0.424
NFE2L2	PTPN22	4446632	4442291	9606.ENSP00000380252	9606.ENSP00000352833	0	0	0	0	0	0	0	0.424	0.424
SRSF10	PRKDC	4449097	4438858	9606.ENSP00000420195	9606.ENSP00000313420	0	0	0	0	0.082	0.392	0	0.050	0.424
SMEK1	RB1CC1	4450330	4432608	9606.ENSP00000450864	9606.ENSP00000025008	0	0	0	0	0.425	0	0	0	0.424
FNBP1	SARNP	4448700	4440807	9606.ENSP00000413625	9606.ENSP00000337632	0	0	0	0	0.062	0	0	0.411	0.423
DDX17	NCOA3	4446598	4443859	9606.ENSP00000380033	9606.ENSP00000361066	0	0	0	0	0	0.313	0	0.195	0.423
STRAP	DHX9	4447735	4442908	9606.ENSP00000392270	9606.ENSP00000356520	0	0	0	0	0.138	0	0	0.358	0.423
NDUFC1	ATP5G2	4449976	4446264	9606.ENSP00000441126	9606.ENSP00000377878	0	0	0	0	0.170	0	0	0.333	0.423
TRA2B	DDX17	4448854	4446598	9606.ENSP00000416959	9606.ENSP00000380033	0	0	0	0	0.216	0.183	0	0.172	0.423
EML4	STAT3	4439385	4435468	9606.ENSP00000320663	9606.ENSP00000264657	0	0	0	0	0	0	0	0.422	0.422
TAGLN2	HSPA4	4443033	4437917	9606.ENSP00000357076	9606.ENSP00000302961	0	0	0	0	0	0.363	0	0.130	0.422
PDCD4	PSMB6	4436360	4435950	9606.ENSP00000280154	9606.ENSP00000270586	0	0	0	0	0	0.419	0	0.046	0.422
UBE2I	MAF	4441792	4439893	9606.ENSP00000348056	9606.ENSP00000327048	0	0	0	0	0	0.379	0	0.108	0.422
ATP5H	ENO1	4437775	4433634	9606.ENSP00000301587	9606.ENSP00000234590	0	0	0	0	0.227	0	0	0.283	0.422
EIF3M	HSPA4	4449770	4437917	9606.ENSP00000436049	9606.ENSP00000302961	0	0	0	0	0.405	0	0	0.069	0.422
SMC4	ASF1A	4441992	4433475	9606.ENSP00000349961	9606.ENSP00000229595	0	0	0	0	0.388	0	0	0.093	0.421
DDX3X	LSM3	4446966	4437830	9606.ENSP00000382840	9606.ENSP00000302160	0	0	0	0	0.113	0.328	0	0.108	0.421
LYN	TRAT1	4449476	4437188	9606.ENSP00000428924	9606.ENSP00000295756	0	0	0	0	0	0.377	0	0.110	0.421
UQCRFS1	SOD1	4438219	4435927	9606.ENSP00000306397	9606.ENSP00000270142	0	0	0	0	0.116	0	0	0.371	0.420
CCT4	SETX	4446274	4433294	9606.ENSP00000377958	9606.ENSP00000224140	0	0	0	0	0.063	0	0	0.406	0.420
DDX24	RANBP2	4451587	4436527	9606.ENSP00000481495	9606.ENSP00000283195	0	0	0	0	0.236	0.260	0	0.056	0.420
SMN1	SNRPA1	4445441	4434347	9606.ENSP00000370083	9606.ENSP00000254193	0	0	0	0	0.081	0.319	0	0.146	0.419
HNRNPH3	SRSF6	4435656	4433875	9606.ENSP00000265866	9606.ENSP00000244020	0	0	0	0	0.202	0.050	0	0.294	0.419
TRA2B	PRKDC	4448854	4438858	9606.ENSP00000416959	9606.ENSP00000313420	0	0	0	0	0.073	0.392	0	0.050	0.418
NDUFB9	SRSF6	4436240	4433875	9606.ENSP00000276689	9606.ENSP00000244020	0	0	0	0	0	0	0	0.418	0.418
CWC15	RANBP2	4451135	4436527	9606.ENSP00000475615	9606.ENSP00000283195	0	0	0	0	0.096	0.350	0	0.089	0.418
FNIP1	CHMP2B	4449199	4435315	9606.ENSP00000421985	9606.ENSP00000263780	0	0	0	0	0	0	0	0.418	0.418
DDX17	LSM3	4446598	4437830	9606.ENSP00000380033	9606.ENSP00000302160	0	0	0	0	0.154	0.328	0	0.057	0.417
HIF1A	USP8	4449842	4446553	9606.ENSP00000437955	9606.ENSP00000379721	0	0	0	0	0.100	0.379	0	0	0.417
IDI1	CD97	4445537	4433832	9606.ENSP00000370748	9606.ENSP00000242786	0	0	0	0	0	0	0	0.417	0.417
RPSA	TUBA1B	4441585	4440737	9606.ENSP00000346067	9606.ENSP00000336799	0	0	0	0	0.177	0	0	0.321	0.417
EIF4A3	C14orf166	4435883	4434928	9606.ENSP00000269349	9606.ENSP00000261700	0	0	0	0	0.315	0.185	0	0	0.417
DHX9	C14orf166	4442908	4434928	9606.ENSP00000356520	9606.ENSP00000261700	0	0	0	0	0.275	0.217	0	0.055	0.417
HIF1A	NCOA3	4449842	4443859	9606.ENSP00000437955	9606.ENSP00000361066	0	0	0	0.545	0	0.361	0	0.223	0.416
LCP1	TAGLN2	4446831	4443033	9606.ENSP00000381581	9606.ENSP00000357076	0	0	0	0	0.087	0.185	0	0.278	0.416
SYNCRIP	RPN1	4443358	4437255	9606.ENSP00000358635	9606.ENSP00000296255	0	0	0	0	0	0.387	0	0.086	0.416
DDX3X	SFPQ	4446966	4441968	9606.ENSP00000382840	9606.ENSP00000349748	0	0	0	0	0.170	0	0	0.325	0.416
SMN1	LSM3	4445441	4437830	9606.ENSP00000370083	9606.ENSP00000302160	0	0	0	0	0.064	0.336	0	0.135	0.415
NFE2L2	CRBN	4446632	4433551	9606.ENSP00000380252	9606.ENSP00000231948	0	0	0	0	0	0	0	0.415	0.415
TOMM20	PLIN2	4442701	4436246	9606.ENSP00000355566	9606.ENSP00000276914	0	0	0	0	0	0	0	0.415	0.415
DPY30	LSM3	4441561	4437830	9606.ENSP00000345837	9606.ENSP00000302160	0	0	0	0	0.414	0	0	0	0.414
DDX3X	ILF2	4446966	4442589	9606.ENSP00000382840	9606.ENSP00000355011	0	0	0	0	0.149	0.117	0	0.284	0.414
SOD2	NDUFA1	4450194	4443745	9606.ENSP00000446252	9606.ENSP00000360492	0	0	0	0	0.063	0	0	0.401	0.414
SRP9	CCNI	4438111	4433691	9606.ENSP00000305230	9606.ENSP00000237654	0	0	0	0	0.061	0	0	0.401	0.414
