#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SNRPB	POLR2G	4448654	4437798	9606.ENSP00000412566	9606.ENSP00000301788	0	0	0	0	0.251	0.127	0.900	0.112	0.934
RSRC1	RPS9	4451606	4437909	9606.ENSP00000481697	9606.ENSP00000302896	0.077	0	0	0	0.727	0.736	0	0.132	0.934
SEC11C	TRAM1	4450883	4435033	9606.ENSP00000468633	9606.ENSP00000262213	0	0	0	0	0.371	0	0.900	0	0.934
EIF4E	CNOT6L	4449328	4449311	9606.ENSP00000425561	9606.ENSP00000424896	0	0	0	0	0.062	0	0.900	0.355	0.934
UBE2I	H2AFV	4441792	4438410	9606.ENSP00000348056	9606.ENSP00000308405	0	0	0	0	0.129	0.188	0.900	0.179	0.934
ATG12	VDAC1	4449317	4435583	9606.ENSP00000425107	9606.ENSP00000265333	0	0	0	0	0	0	0.900	0.376	0.934
RBM5	EIF4A3	4441303	4435883	9606.ENSP00000343054	9606.ENSP00000269349	0	0	0	0	0.048	0.157	0.900	0.278	0.934
CWC15	DHX9	4451135	4442908	9606.ENSP00000475615	9606.ENSP00000356520	0	0	0	0	0.076	0.313	0.900	0.095	0.934
HIF1A	NR3C1	4449842	4433539	9606.ENSP00000437955	9606.ENSP00000231509	0	0	0	0	0	0.095	0.900	0.326	0.933
RANBP2	EIF4A3	4436527	4435883	9606.ENSP00000283195	9606.ENSP00000269349	0	0	0	0	0.158	0.260	0.900	0.056	0.933
EIF4E	RPS9	4449328	4437909	9606.ENSP00000425561	9606.ENSP00000302896	0	0	0	0	0.125	0.050	0.900	0.295	0.933
RBM25	SNRPC	4434986	4433898	9606.ENSP00000261973	9606.ENSP00000244520	0	0	0	0	0.188	0.562	0	0.828	0.933
EIF4A3	NXT1	4435883	4434402	9606.ENSP00000269349	9606.ENSP00000254998	0	0	0	0	0.122	0	0.900	0.303	0.933
RHOA	ARAP2	4448110	4437908	9606.ENSP00000400175	9606.ENSP00000302895	0	0	0	0	0.050	0.157	0.900	0.272	0.933
ALYREF	RANBP2	4449181	4436527	9606.ENSP00000421592	9606.ENSP00000283195	0	0	0	0	0.135	0.113	0.900	0.236	0.933
RHOA	GNAI2	4448110	4438833	9606.ENSP00000400175	9606.ENSP00000312999	0	0	0	0	0.139	0.185	0.900	0.166	0.933
IKZF3	CRBN	4441435	4433551	9606.ENSP00000344544	9606.ENSP00000231948	0	0	0	0	0	0.384	0	0.895	0.933
NGLY1	PSMC1	4436390	4434851	9606.ENSP00000280700	9606.ENSP00000261303	0	0	0	0	0.063	0.346	0.900	0	0.933
TRA2B	SNRPN	4448854	4446975	9606.ENSP00000416959	9606.ENSP00000382972	0	0	0	0	0.063	0.309	0.900	0.100	0.933
ACTR2	CORO1A	4444985	4433064	9606.ENSP00000367220	9606.ENSP00000219150	0	0	0	0	0.070	0.854	0	0.547	0.933
ADAR	IRF1	4443107	4433930	9606.ENSP00000357459	9606.ENSP00000245414	0	0	0	0	0.075	0	0.900	0.334	0.933
SEC11C	SSR1	4450883	4433913	9606.ENSP00000468633	9606.ENSP00000244763	0	0	0	0	0.111	0	0.900	0.314	0.933
RPSA	EIF4A3	4441585	4435883	9606.ENSP00000346067	9606.ENSP00000269349	0	0	0	0	0.304	0.063	0.900	0.084	0.932
HLA-B	IRF1	4448060	4433930	9606.ENSP00000399168	9606.ENSP00000245414	0	0	0	0	0.116	0	0.900	0.295	0.932
RHOA	GNG2	4448110	4440566	9606.ENSP00000400175	9606.ENSP00000334448	0	0	0	0	0	0	0.900	0.349	0.932
UBE2N	PRKDC	4439045	4438858	9606.ENSP00000316176	9606.ENSP00000313420	0	0	0	0	0.046	0.081	0.900	0.316	0.932
HECTD1	UBE2B	4446910	4435585	9606.ENSP00000382269	9606.ENSP00000265339	0	0	0	0	0.063	0.188	0.900	0.223	0.932
TPR	SRSF6	4442896	4433875	9606.ENSP00000356448	9606.ENSP00000244020	0	0	0	0	0.202	0.187	0.900	0.077	0.932
RANBP2	THOC2	4436527	4433949	9606.ENSP00000283195	9606.ENSP00000245838	0	0	0	0	0.138	0.131	0.900	0.206	0.932
SNRPB2	SRSF6	4433966	4433875	9606.ENSP00000246071	9606.ENSP00000244020	0	0	0	0	0.202	0.149	0.900	0.124	0.932
CCL4	CCL5	4451651	4451102	9606.ENSP00000482259	9606.ENSP00000474412	0	0	0	0.932	0.309	0	0.900	0.933	0.932
SNRPB	U2AF1L4	4448654	4436995	9606.ENSP00000412566	9606.ENSP00000292879	0	0	0	0	0.173	0	0.900	0.245	0.932
RPL22	EIF3C	4441587	4440376	9606.ENSP00000346088	9606.ENSP00000332604	0	0	0	0	0.338	0	0.900	0.047	0.931
UFD1L	DERL1	4435212	4434709	9606.ENSP00000263202	9606.ENSP00000259512	0	0	0	0	0.063	0.368	0	0.893	0.931
EIF4E	ALYREF	4449328	4449181	9606.ENSP00000425561	9606.ENSP00000421592	0	0	0	0	0.051	0	0.900	0.338	0.931
IFITM3	IRF8	4446948	4435834	9606.ENSP00000382707	9606.ENSP00000268638	0	0	0	0	0.061	0	0.900	0.330	0.931
SPCS3	TRAM1	4449402	4435033	9606.ENSP00000427463	9606.ENSP00000262213	0	0	0	0	0.215	0	0.900	0.201	0.931
EIF3L	RPL8	4452102	4435108	9606.ENSP00000485663	9606.ENSP00000262584	0	0	0	0	0.342	0	0.900	0	0.931
RPS17	KRR1	4441582	4433449	9606.ENSP00000346046	9606.ENSP00000229214	0	0	0	0	0.137	0.266	0.900	0	0.931
TGOLN2	TMF1	4447376	4446829	9606.ENSP00000386443	9606.ENSP00000381567	0	0	0	0	0	0.110	0.900	0.296	0.931
SNRPB	RANBP2	4448654	4436527	9606.ENSP00000412566	9606.ENSP00000283195	0	0	0	0	0.101	0.262	0.900	0.089	0.931
CCT3	PDCL3	4437177	4435405	9606.ENSP00000295688	9606.ENSP00000264254	0	0	0	0	0.178	0.895	0	0.272	0.931
RPL8	CCT7	4435108	4434598	9606.ENSP00000262584	9606.ENSP00000258091	0	0	0.307	0	0.895	0	0	0.127	0.931
SNRPB	TPR	4448654	4442896	9606.ENSP00000412566	9606.ENSP00000356448	0	0	0	0	0.274	0.130	0.900	0	0.931
IST1	CHMP4A	4449865	4439672	9606.ENSP00000438399	9606.ENSP00000324205	0	0	0	0	0.122	0.606	0	0.816	0.931
SNW1	SNRPC	4434897	4433898	9606.ENSP00000261531	9606.ENSP00000244520	0	0	0	0	0.204	0.057	0.900	0.181	0.930
H2AFV	KMT2C	4438410	4435027	9606.ENSP00000308405	9606.ENSP00000262189	0	0	0	0	0	0.152	0.900	0.242	0.930
DHX9	LSM3	4442908	4437830	9606.ENSP00000356520	9606.ENSP00000302160	0	0	0	0	0.328	0	0.900	0.050	0.930
ALYREF	ILF2	4449181	4442589	9606.ENSP00000421592	9606.ENSP00000355011	0	0	0	0	0.925	0	0	0.099	0.930
RAB1A	LMAN2	4447492	4437954	9606.ENSP00000387286	9606.ENSP00000303366	0	0	0	0	0.085	0	0.900	0.303	0.930
PRPF40A	RBM22	4447382	4432775	9606.ENSP00000386458	9606.ENSP00000199814	0	0	0	0	0.069	0	0.900	0.313	0.930
RPSA	SRPR	4441585	4439973	9606.ENSP00000346067	9606.ENSP00000328023	0.165	0	0	0	0.064	0	0.900	0.219	0.930
RBM5	U2AF1L4	4441303	4436995	9606.ENSP00000343054	9606.ENSP00000292879	0	0	0	0	0.051	0	0.900	0.322	0.930
EXOSC8	KRR1	4445877	4433449	9606.ENSP00000374354	9606.ENSP00000229214	0	0	0	0	0.129	0.262	0.900	0	0.930
RPS15A	EIF4A3	4439216	4435883	9606.ENSP00000318646	9606.ENSP00000269349	0	0	0	0	0.264	0.072	0.900	0.108	0.930
RAD23A	NGLY1	4450835	4436390	9606.ENSP00000467024	9606.ENSP00000280700	0	0	0	0	0.061	0.827	0	0.607	0.930
ALYREF	SF3B1	4449181	4440663	9606.ENSP00000421592	9606.ENSP00000335321	0	0	0	0	0.179	0	0.900	0.216	0.930
DHX9	RBM5	4442908	4441303	9606.ENSP00000356520	9606.ENSP00000343054	0	0	0	0	0.101	0.185	0.900	0.160	0.930
LSM3	SNRPC	4437830	4433898	9606.ENSP00000302160	9606.ENSP00000244520	0	0	0	0	0.318	0	0.900	0.049	0.929
POLR2G	SUPT16H	4437798	4432946	9606.ENSP00000301788	9606.ENSP00000216297	0	0	0	0	0.190	0.085	0.900	0.161	0.929
ALYREF	SNRPB2	4449181	4433966	9606.ENSP00000421592	9606.ENSP00000246071	0	0	0	0	0.321	0	0.900	0.047	0.929
ARHGAP25	RHOF	4447445	4435750	9606.ENSP00000386911	9606.ENSP00000267205	0	0	0	0	0	0.177	0.900	0.212	0.929
RSF1	MIS18BP1	4438702	4438540	9606.ENSP00000311513	9606.ENSP00000309790	0	0	0	0	0	0	0.900	0.326	0.929
EIF3L	RPL10A	4452102	4444285	9606.ENSP00000485663	9606.ENSP00000363018	0	0	0	0	0.324	0	0.900	0	0.929
DHX9	POLR2G	4442908	4437798	9606.ENSP00000356520	9606.ENSP00000301788	0	0	0	0	0.171	0	0.900	0.222	0.929
IRF1	NR3C1	4433930	4433539	9606.ENSP00000245414	9606.ENSP00000231509	0	0	0	0	0	0	0.900	0.326	0.929
ARF1	ARAP2	4449926	4437908	9606.ENSP00000440005	9606.ENSP00000302895	0	0	0	0	0	0.157	0.900	0.236	0.929
OAZ1	PSMB6	4451069	4435950	9606.ENSP00000473381	9606.ENSP00000270586	0	0	0	0	0.097	0	0.900	0.266	0.928
NABP1	PCF11	4448285	4437472	9606.ENSP00000403683	9606.ENSP00000298281	0	0	0	0	0	0	0.900	0.316	0.928
IKZF3	LCK	4441435	4440823	9606.ENSP00000344544	9606.ENSP00000337825	0	0	0	0	0.150	0.080	0.900	0.196	0.928
GDI2	CCT2	4445338	4437556	9606.ENSP00000369538	9606.ENSP00000299300	0	0	0	0	0.161	0	0.900	0.218	0.928
UQCRFS1	ATP5H	4438219	4437775	9606.ENSP00000306397	9606.ENSP00000301587	0	0	0	0	0.878	0	0	0.436	0.928
RPL8	SSR1	4435108	4433913	9606.ENSP00000262584	9606.ENSP00000244763	0	0	0	0	0.086	0	0.900	0.280	0.928
RPL10A	EIF4A3	4444285	4435883	9606.ENSP00000363018	9606.ENSP00000269349	0	0	0	0	0.223	0.134	0.900	0.064	0.928
SF3B1	CCAR1	4440663	4435657	9606.ENSP00000335321	9606.ENSP00000265872	0	0	0	0	0.291	0	0.900	0.076	0.928
SNRPN	U2AF1L4	4446975	4436995	9606.ENSP00000382972	9606.ENSP00000292879	0	0	0	0	0.173	0	0.900	0.206	0.928
UBE2J1	RNF7	4450351	4436081	9606.ENSP00000451261	9606.ENSP00000273480	0	0	0	0	0.062	0.262	0.900	0.087	0.928
ALYREF	DDX3X	4449181	4446966	9606.ENSP00000421592	9606.ENSP00000382840	0	0	0	0	0.194	0.892	0	0.243	0.928
UBE2J1	ANAPC11	4450351	4441990	9606.ENSP00000451261	9606.ENSP00000349957	0	0	0	0	0.058	0.262	0.900	0.087	0.928
TNFRSF1B	PSMB9	4444700	4444464	9606.ENSP00000365435	9606.ENSP00000363993	0	0	0	0	0.121	0	0.900	0.252	0.928
CHD4	H2AFV	4441937	4438410	9606.ENSP00000349508	9606.ENSP00000308405	0	0	0	0	0.079	0.185	0.900	0.164	0.928
CWC15	PRPF40A	4451135	4447382	9606.ENSP00000475615	9606.ENSP00000386458	0	0	0	0	0.145	0	0.900	0.226	0.928
EP300	CCND2	4435224	4434845	9606.ENSP00000263253	9606.ENSP00000261254	0	0	0	0	0.061	0	0.900	0.298	0.928
ACTR2	ANXA2	4444985	4441580	9606.ENSP00000367220	9606.ENSP00000346032	0	0	0	0	0	0.094	0.900	0.270	0.928
OPTN	RAB8B	4445111	4438817	9606.ENSP00000368022	9606.ENSP00000312734	0	0	0	0	0	0	0.900	0.301	0.927
WDR43	NHP2	4447102	4436148	9606.ENSP00000384302	9606.ENSP00000274606	0	0	0	0	0.876	0.262	0	0.269	0.927
TPR	UBE2I	4442896	4441792	9606.ENSP00000356448	9606.ENSP00000348056	0	0	0	0	0.093	0.129	0.900	0.187	0.927
SRSF10	PRPF40A	4449097	4447382	9606.ENSP00000420195	9606.ENSP00000386458	0	0	0	0	0.152	0.181	0.900	0.083	0.927
EIF4E	RANBP2	4449328	4436527	9606.ENSP00000425561	9606.ENSP00000283195	0	0	0	0	0.174	0	0.900	0.189	0.927
AHNAK	ANXA2	4444989	4441580	9606.ENSP00000367263	9606.ENSP00000346032	0	0	0	0	0.157	0.735	0	0.700	0.927
LYN	CBLB	4449476	4435380	9606.ENSP00000428924	9606.ENSP00000264122	0	0	0	0	0	0.261	0.900	0.103	0.927
MDH2	UQCRFS1	4439895	4438219	9606.ENSP00000327070	9606.ENSP00000306397	0	0	0	0	0.818	0	0	0.616	0.927
PSMB9	PSMB6	4444464	4435950	9606.ENSP00000363993	9606.ENSP00000270586	0	0	0.438	0.959	0	0.270	0.900	0.746	0.927
LSM3	SNW1	4437830	4434897	9606.ENSP00000302160	9606.ENSP00000261531	0	0	0	0	0.096	0	0.900	0.260	0.927
RHOA	RAP1A	4448110	4443371	9606.ENSP00000400175	9606.ENSP00000358723	0	0	0.417	0.777	0.087	0.073	0.900	0.623	0.927
CWC15	SNRPC	4451135	4433898	9606.ENSP00000475615	9606.ENSP00000244520	0	0	0	0	0.161	0.053	0.900	0.185	0.926
GDI2	RHOG	4445338	4440958	9606.ENSP00000369538	9606.ENSP00000339467	0	0	0	0	0	0.187	0.900	0.169	0.926
UBE2B	CBLB	4435585	4435380	9606.ENSP00000265339	9606.ENSP00000264122	0	0	0	0	0	0.291	0.900	0	0.926
WASF2	ARPC1B	4451760	4447620	9606.ENSP00000483313	9606.ENSP00000389631	0	0	0	0	0.069	0	0.900	0.270	0.926
MIS18BP1	SMARCA5	4438540	4436522	9606.ENSP00000309790	9606.ENSP00000283131	0	0	0	0	0.153	0	0.900	0.199	0.926
SNRPB	PRPF39	4448654	4441785	9606.ENSP00000412566	9606.ENSP00000348010	0	0	0	0	0.107	0.733	0.540	0.404	0.926
SYNE2	UBE2I	4442074	4441792	9606.ENSP00000350719	9606.ENSP00000348056	0	0	0	0	0	0.293	0.900	0.043	0.926
TPR	NXT1	4442896	4434402	9606.ENSP00000356448	9606.ENSP00000254998	0	0	0	0	0	0	0.900	0.299	0.926
UBE2J1	CBLB	4450351	4435380	9606.ENSP00000451261	9606.ENSP00000264122	0	0	0	0	0	0.291	0.900	0	0.926
SRP9	SEC61B	4438111	4433288	9606.ENSP00000305230	9606.ENSP00000223641	0	0	0	0	0.144	0	0.900	0.205	0.926
AP1G1	M6PR	4446158	4432545	9606.ENSP00000377148	9606.ENSP00000000412	0	0	0	0	0.085	0	0.900	0.265	0.926
RGS1	LCK	4442888	4440823	9606.ENSP00000356429	9606.ENSP00000337825	0	0	0	0	0	0.177	0.900	0.164	0.925
EIF4A3	SNRPC	4435883	4433898	9606.ENSP00000269349	9606.ENSP00000244520	0	0	0	0	0.188	0.106	0.900	0.090	0.925
RHOA	FKBP1A	4448110	4446979	9606.ENSP00000400175	9606.ENSP00000383003	0	0	0	0	0.136	0	0.900	0.204	0.925
SRPR	RPS15A	4439973	4439216	9606.ENSP00000328023	9606.ENSP00000318646	0.055	0	0	0	0.070	0	0.900	0.248	0.925
GPR183	GNAI2	4444726	4438833	9606.ENSP00000365596	9606.ENSP00000312999	0	0	0	0	0	0	0.900	0.286	0.925
SMC3	RANBP2	4442527	4436527	9606.ENSP00000354720	9606.ENSP00000283195	0.042	0	0	0	0.240	0	0.900	0.102	0.925
RBM5	SNRPB2	4441303	4433966	9606.ENSP00000343054	9606.ENSP00000246071	0	0	0	0	0.088	0	0.900	0.244	0.925
RBM17	SNRPB2	4447560	4433966	9606.ENSP00000388638	9606.ENSP00000246071	0	0	0	0	0.207	0	0.900	0.135	0.925
UBE2I	XPC	4441792	4436614	9606.ENSP00000348056	9606.ENSP00000285021	0	0	0	0	0	0.079	0.900	0.259	0.925
WDR43	RPSA	4447102	4441585	9606.ENSP00000384302	9606.ENSP00000346067	0	0	0	0	0.287	0	0.900	0	0.925
U2AF1L4	SNRPA1	4436995	4434347	9606.ENSP00000292879	9606.ENSP00000254193	0	0	0	0	0.064	0	0.900	0.259	0.924
UBE2I	UBE2N	4441792	4439045	9606.ENSP00000348056	9606.ENSP00000316176	0	0	0	0.814	0.144	0	0.900	0.830	0.924
RBM17	SNRPC	4447560	4433898	9606.ENSP00000388638	9606.ENSP00000244520	0	0	0	0	0.228	0	0.900	0.102	0.924
UBE2N	XPC	4439045	4436614	9606.ENSP00000316176	9606.ENSP00000285021	0	0	0	0	0	0.079	0.900	0.250	0.924
TRA2B	RBM5	4448854	4441303	9606.ENSP00000416959	9606.ENSP00000343054	0	0	0	0	0.110	0.063	0.900	0.204	0.924
SNRPB	RBM25	4448654	4434986	9606.ENSP00000412566	9606.ENSP00000261973	0	0	0	0	0.302	0.792	0	0.519	0.924
SDHD	UQCRFS1	4444585	4438219	9606.ENSP00000364699	9606.ENSP00000306397	0	0	0	0	0.865	0	0	0.463	0.924
EIF3M	CCT4	4449770	4446274	9606.ENSP00000436049	9606.ENSP00000377958	0	0	0	0	0.904	0	0	0.238	0.924
NOP56	RPS17	4445513	4441582	9606.ENSP00000370589	9606.ENSP00000346046	0	0	0	0	0.213	0.080	0.900	0.073	0.924
SNRPN	POLR2G	4446975	4437798	9606.ENSP00000382972	9606.ENSP00000301788	0	0	0	0	0.142	0.127	0.900	0.112	0.924
ANXA1	S100A11	4444796	4435987	9606.ENSP00000366109	9606.ENSP00000271638	0	0	0	0	0.424	0.391	0	0.802	0.924
IRF4	IRF1	4445477	4433930	9606.ENSP00000370343	9606.ENSP00000245414	0	0	0	0.703	0.091	0	0.900	0.652	0.923
RSF1	H2AFV	4438702	4438410	9606.ENSP00000311513	9606.ENSP00000308405	0	0	0	0	0	0.185	0.900	0.138	0.923
HIF1A	PSMC1	4449842	4434851	9606.ENSP00000437955	9606.ENSP00000261303	0	0	0	0	0	0	0.900	0.265	0.923
SMC3	UBE2I	4442527	4441792	9606.ENSP00000354720	9606.ENSP00000348056	0	0	0	0	0	0.063	0.900	0.253	0.923
ACTR2	AP2M1	4444985	4436990	9606.ENSP00000367220	9606.ENSP00000292807	0	0	0	0	0.241	0.063	0.900	0.049	0.923
RSL1D1	NHP2	4450638	4436148	9606.ENSP00000460871	9606.ENSP00000274606	0	0	0	0	0.873	0.369	0	0.122	0.923
CHMP2B	GABARAPL2	4435315	4432616	9606.ENSP00000263780	9606.ENSP00000037243	0	0	0	0	0.062	0	0.900	0.251	0.923
SRPR	TRAM1	4439973	4435033	9606.ENSP00000328023	9606.ENSP00000262213	0	0	0	0	0.200	0	0.900	0.120	0.923
POLE3	EP300	4444334	4435224	9606.ENSP00000363286	9606.ENSP00000263253	0	0	0	0	0	0.193	0.900	0.120	0.922
LSM3	POLR2G	4437830	4437798	9606.ENSP00000302160	9606.ENSP00000301788	0	0	0	0	0.229	0	0.900	0.072	0.922
GDI2	ACTR2	4445338	4444985	9606.ENSP00000369538	9606.ENSP00000367220	0	0	0	0	0.127	0	0.900	0.186	0.922
GDI2	ANXA2	4445338	4441580	9606.ENSP00000369538	9606.ENSP00000346032	0	0	0	0	0	0	0.900	0.255	0.922
HECTD1	ANAPC11	4446910	4441990	9606.ENSP00000382269	9606.ENSP00000349957	0	0	0	0	0	0	0.900	0.252	0.922
SARNP	RANBP2	4440807	4436527	9606.ENSP00000337632	9606.ENSP00000283195	0	0	0	0	0.133	0	0.900	0.175	0.922
SNRPN	PRPF39	4446975	4441785	9606.ENSP00000382972	9606.ENSP00000348010	0	0	0	0	0.063	0.733	0.540	0.404	0.922
TPR	EIF4A3	4442896	4435883	9606.ENSP00000356448	9606.ENSP00000269349	0	0	0	0	0.190	0.093	0.900	0.072	0.922
SNW1	SRSF6	4434897	4433875	9606.ENSP00000261531	9606.ENSP00000244020	0	0	0	0	0.163	0.104	0.900	0.082	0.922
DDX24	GLTSCR2	4451587	4433999	9606.ENSP00000481495	9606.ENSP00000246802	0	0	0	0	0.868	0.050	0	0.426	0.922
NDUFA3	UQCRFS1	4448964	4438219	9606.ENSP00000418438	9606.ENSP00000306397	0	0	0	0	0.286	0.829	0	0.413	0.922
PCF11	SNRPB2	4437472	4433966	9606.ENSP00000298281	9606.ENSP00000246071	0	0	0	0	0.183	0	0.900	0.128	0.922
DHX9	PCF11	4442908	4437472	9606.ENSP00000356520	9606.ENSP00000298281	0	0	0	0	0.130	0	0.900	0.177	0.922
TRA2B	RBM17	4448854	4447560	9606.ENSP00000416959	9606.ENSP00000388638	0	0	0	0	0.194	0	0.900	0.114	0.922
RUNX3	PSMB9	4446960	4444464	9606.ENSP00000382800	9606.ENSP00000363993	0	0	0	0	0.095	0	0.900	0.210	0.922
HECTD1	UBE2N	4446910	4439045	9606.ENSP00000382269	9606.ENSP00000316176	0	0	0	0	0.062	0.188	0.900	0.100	0.922
IFITM3	ADAR	4446948	4443107	9606.ENSP00000382707	9606.ENSP00000357459	0	0	0	0	0.099	0	0.900	0.202	0.921
PCF11	SNRPA1	4437472	4434347	9606.ENSP00000298281	9606.ENSP00000254193	0	0	0	0	0.130	0	0.900	0.173	0.921
AP2M1	M6PR	4436990	4432545	9606.ENSP00000292807	9606.ENSP00000000412	0	0	0	0	0.062	0	0.900	0.235	0.921
ALYREF	SNW1	4449181	4434897	9606.ENSP00000421592	9606.ENSP00000261531	0	0	0	0	0.146	0	0.900	0.150	0.921
PCF11	SNW1	4437472	4434897	9606.ENSP00000298281	9606.ENSP00000261531	0	0	0	0	0.173	0.104	0.900	0.062	0.921
HSPA1A	RANBP2	4444600	4436527	9606.ENSP00000364802	9606.ENSP00000283195	0	0	0	0	0.079	0.163	0.900	0.097	0.921
HLA-B	IRF8	4448060	4435834	9606.ENSP00000399168	9606.ENSP00000268638	0	0	0	0	0.152	0	0.900	0.147	0.921
SMC3	SYNE2	4442527	4442074	9606.ENSP00000354720	9606.ENSP00000350719	0	0	0	0	0.078	0	0.900	0.213	0.921
RPSA	SSR1	4441585	4433913	9606.ENSP00000346067	9606.ENSP00000244763	0	0	0	0	0.115	0	0.900	0.182	0.921
POLR2G	SNRPB2	4437798	4433966	9606.ENSP00000301788	9606.ENSP00000246071	0	0	0	0	0.243	0	0.900	0	0.921
SRSF10	RBM5	4449097	4441303	9606.ENSP00000420195	9606.ENSP00000343054	0	0	0	0	0.084	0.063	0.900	0.192	0.921
UBE2N	UBE2B	4439045	4435585	9606.ENSP00000316176	9606.ENSP00000265339	0	0	0	0.903	0.063	0.173	0.900	0.755	0.921
RANBP2	SRSF6	4436527	4433875	9606.ENSP00000283195	9606.ENSP00000244020	0	0	0	0	0.083	0.157	0.900	0.106	0.921
NCOA3	KMT2C	4443859	4435027	9606.ENSP00000361066	9606.ENSP00000262189	0	0	0	0	0.082	0.056	0.900	0.203	0.921
POLR2G	EIF4A3	4437798	4435883	9606.ENSP00000301788	9606.ENSP00000269349	0	0	0	0	0.175	0.101	0.900	0.064	0.921
CWC15	LSM3	4451135	4437830	9606.ENSP00000475615	9606.ENSP00000302160	0	0	0	0	0.117	0	0.900	0.174	0.920
EIF4E	RPS15A	4449328	4439216	9606.ENSP00000425561	9606.ENSP00000318646	0	0	0	0	0.129	0.057	0.900	0.151	0.920
CHMP4A	GABARAPL2	4439672	4432616	9606.ENSP00000324205	9606.ENSP00000037243	0	0	0	0	0.063	0.085	0.900	0.184	0.920
RBM17	DHX9	4447560	4442908	9606.ENSP00000388638	9606.ENSP00000356520	0	0	0	0	0.199	0	0.900	0.085	0.920
RHOG	ARAP2	4440958	4437908	9606.ENSP00000339467	9606.ENSP00000302895	0	0	0	0	0.061	0.157	0.900	0.115	0.920
IFITM2	ADAR	4451879	4443107	9606.ENSP00000484689	9606.ENSP00000357459	0	0	0	0	0.099	0	0.900	0.188	0.920
SNRPC	RBM22	4433898	4432775	9606.ENSP00000244520	9606.ENSP00000199814	0	0	0	0	0.073	0	0.900	0.212	0.920
DHX9	CCAR1	4442908	4435657	9606.ENSP00000356520	9606.ENSP00000265872	0	0	0	0	0.124	0	0.900	0.167	0.920
PAK2	PSMA2	4438909	4433278	9606.ENSP00000314067	9606.ENSP00000223321	0	0	0	0	0.231	0.044	0.900	0	0.920
CCAR1	SRSF6	4435657	4433875	9606.ENSP00000265872	9606.ENSP00000244020	0	0	0	0	0.088	0	0.900	0.198	0.920
MRPS6	RPS9	4446909	4437909	9606.ENSP00000382250	9606.ENSP00000302896	0	0	0	0	0.630	0.715	0	0.308	0.920
SRPR	SSR1	4439973	4433913	9606.ENSP00000328023	9606.ENSP00000244763	0	0	0	0	0.176	0	0.900	0.111	0.920
RPL10A	SEC61B	4444285	4433288	9606.ENSP00000363018	9606.ENSP00000223641	0	0	0	0	0.237	0	0.900	0	0.920
PRKDC	XPC	4438858	4436614	9606.ENSP00000313420	9606.ENSP00000285021	0	0	0	0	0.068	0	0.900	0.214	0.920
LAMP2	VAPA	4448485	4441538	9606.ENSP00000408411	9606.ENSP00000345656	0	0	0	0	0.063	0	0.900	0.214	0.919
LYN	WIPF1	4449476	4446038	9606.ENSP00000428924	9606.ENSP00000376330	0	0	0	0	0.078	0	0.900	0.200	0.919
EIF4E	RPL22	4449328	4441587	9606.ENSP00000425561	9606.ENSP00000346088	0	0	0	0	0.129	0	0.900	0.148	0.919
RPSA	RPN1	4441585	4437255	9606.ENSP00000346067	9606.ENSP00000296255	0	0	0	0	0.079	0.196	0.900	0	0.919
FNBP1	CD3D	4448700	4437689	9606.ENSP00000413625	9606.ENSP00000300692	0	0	0	0	0.056	0	0.900	0.216	0.919
DPY30	EP300	4441561	4435224	9606.ENSP00000345837	9606.ENSP00000263253	0	0	0	0	0	0.050	0.900	0.220	0.919
HSPD1	CHCHD7	4445814	4438221	9606.ENSP00000373620	9606.ENSP00000306425	0	0	0	0	0	0	0.900	0.231	0.919
IFITM2	IRF8	4451879	4435834	9606.ENSP00000484689	9606.ENSP00000268638	0	0	0	0	0.061	0	0.900	0.213	0.919
PRPF40A	CCAR1	4447382	4435657	9606.ENSP00000386458	9606.ENSP00000265872	0	0	0	0	0.217	0	0.900	0.054	0.919
TGOLN2	AP1G1	4447376	4446158	9606.ENSP00000386443	9606.ENSP00000377148	0	0	0	0	0.062	0.111	0.900	0.146	0.919
SEC11C	RPN1	4450883	4437255	9606.ENSP00000468633	9606.ENSP00000296255	0	0	0	0	0.084	0.085	0.900	0.156	0.919
RANBP2	FYTTD1	4436527	4433803	9606.ENSP00000283195	9606.ENSP00000241502	0	0	0	0	0.107	0	0.900	0.171	0.919
SF3B1	SMARCA5	4440663	4436522	9606.ENSP00000335321	9606.ENSP00000283131	0	0	0	0	0.164	0	0.900	0.111	0.919
POLR2G	KMT2C	4437798	4435027	9606.ENSP00000301788	9606.ENSP00000262189	0	0	0	0	0	0.185	0.900	0.095	0.919
CCL4	GNAI2	4451651	4438833	9606.ENSP00000482259	9606.ENSP00000312999	0	0	0	0	0	0	0.900	0.231	0.919
RPL10A	SRP9	4444285	4438111	9606.ENSP00000363018	9606.ENSP00000305230	0	0	0	0	0.230	0	0.900	0	0.919
ADAR	IRF8	4443107	4435834	9606.ENSP00000357459	9606.ENSP00000268638	0	0	0	0	0.062	0	0.900	0.212	0.919
ALYREF	ACIN1	4449181	4435125	9606.ENSP00000421592	9606.ENSP00000262710	0	0	0	0	0.182	0.860	0	0.354	0.919
